,max,min,mean,std,fg,mean_magnitude,variance_magnitude,mean_power,variance_power,peak_magnitude,peak_frequency,energy_focus,center_frequency,total_energy,total_variance,励磁波形
10,3.151433203230536,-4.86774947756152,-0.28039450368348967,2.9074054618291285,8.019182680792056,5.65356664679865,8704.423843672035,8736.386659501826,36017466767.161316,2072.9224967815553,1.0,1.0000000000000002,-2.653433028854124e-14,8946059.93932987,8913330.015920164,0
11,3.5612467640303755,-5.42677031293147,-0.3049899015853978,3.25836141578681,8.988017076961846,6.307439168154605,10927.192678040306,10966.976466900278,56918208254.45032,2324.21035583275,1.0,1.0000000000000002,-3.519406988061746e-14,11230183.902105885,11189445.302313274,0
12,0.7589358461643129,-0.5335522016927117,-0.02641985746704035,0.478761019265593,1.2924880478570246,1.0677434541808914,234.2878892913456,235.42796537529176,24171177.435101718,333.4663302662399,1.0,1.0,-8.881784197001252e-16,241078.23654429876,239910.7986343379,0
13,0.7722498936001605,-0.5444021932425135,-0.03237493445083834,0.4715714088681477,1.3166520868426739,1.067052071780692,227.65139543971645,228.7899955636079,22519547.18516242,327.56565792390944,1.0,1.0,-7.105427357601002e-15,234280.9554571345,233115.02893026965,0
14,0.708309067756383,-0.4344770055473617,-0.028230329503184326,0.40636629501942767,1.1427860733037447,0.9649527269179973,168.98171588004848,169.91284964523504,11592240.924000207,277.11633724866715,1.0,0.9999999999999997,-1.1102230246251565e-16,173990.75803672068,173037.27706116965,0
15,0.7177321363388344,-0.4593423523423718,-0.034853662532918696,0.3938784079581682,1.1770744886812061,0.9569794191494161,159.19168791208705,160.10749752076265,9947262.242361007,266.4810211164892,1.0,1.0,-1.7541523789077473e-14,163950.07746126095,163012.28842197714,0
16,0.7411884603196286,-0.5336438433384584,-0.043303363854218055,0.40278372522544653,1.274832303658087,0.9844442588224877,167.07941798391204,168.0485484826406,10848837.462547008,272.23491938945796,1.0,1.0,-2.9976021664879227e-15,172081.71364622397,171089.32401552593,0
17,0.778181870060326,-0.7052741550953128,-0.05933009565859718,0.4422836931248466,1.4834560251556388,1.0741969883452633,202.76026449616205,203.91416366593205,15968690.072908778,299.8057315516434,1.0,0.9999999999999999,-5.784261958297066e-14,208808.10359391442,207626.51084406994,0
18,0.7438731534245431,-0.7401731446970308,-0.06193654979274115,0.4364615947584248,1.4840462981215738,1.0715296140617214,197.85072082306792,198.99889653687916,14653278.967753235,292.9501141781222,1.0,1.0,-3.907985046680551e-14,203774.87005376426,202599.13812282155,0
19,0.785494410552681,-1.0127227626877584,-0.07896592551088609,0.5547394781483046,1.7982171732404395,1.289914155514402,319.84294362364096,321.50682215223736,40701934.94101034,378.88581374650664,1.0,1.0,-5.795364188543317e-14,329222.98588389106,327519.17427060835,0
20,0.795362141061934,-1.3026081242822902,-0.09044818933462212,0.708364360661779,2.097970265344224,1.5616206260962358,519.7613460476653,522.2000050275144,113005837.06776932,489.644232235793,1.0,1.0000000000000002,-5.639932965095795e-14,534732.8051481748,532235.6183528092,0
21,0.8487056076674833,-1.5054375019183814,-0.10020791689543318,0.8282867724565236,2.3541431095858645,1.7785978147910222,709.6436083450265,712.8070185318059,216925932.77012575,576.7092180357887,1.0,1.0,-4.8405723873656825e-14,729914.3869765692,726675.0549453071,0
22,1.1659210380652236,-1.9296645314362584,-0.13591465935881916,1.073852914570049,3.0955855695014822,2.249375302181,1194.6923765513748,1199.7520658014362,639305273.9657311,756.1983663745365,1.0,0.9999999999999999,-5.717648576819556e-14,1228546.1153806706,1223364.9935886078,0
23,1.4025718291207407,-2.438514889470873,-0.15346044402013917,1.395766709557447,3.8410867185916135,2.8338620248673276,2011.0051969810013,2019.0359709569866,1854409750.3655496,987.109006183562,1.0,1.0,-3.652633751016765e-14,2067492.8342599543,2059269.3217085453,0
24,1.733318551016047,-2.889695978146185,-0.18730224868323886,1.6628457472531644,4.623014529162232,3.3403711517555372,2856.1833467647193,2867.3414261962,3783469133.8973694,1179.9006036931344,1.0,0.9999999999999999,-3.419486915845482e-14,2936157.6204249086,2924731.7470870726,0
25,1.9755088954382731,-3.231263405102077,-0.19382227165529423,1.890036274782597,5.20677230054035,3.7497831695586257,3682.3786197965946,3696.4394936152994,6339812416.421459,1342.504502258807,1.0,1.0,-3.630429290524262e-14,3785154.0414620666,3770755.706671713,0
26,2.294709137681904,-3.681018751228845,-0.2186851609421776,2.1693661328208114,5.975727888910749,4.277309895531963,4849.772580732113,4868.067960674531,11062245236.040539,1543.0535857666964,1.0,1.0,-3.608224830031759e-14,4984901.591730719,4966167.122669684,0
27,2.713654398328713,-4.288457322120625,-0.2618132434848898,2.5325450093808697,7.002111720449338,4.9796584870913785,6613.109329932063,6637.906328580122,20652727698.152023,1803.7815274370628,1.0,1.0,-4.04121180963557e-14,6797216.080466045,6771823.953850432,0
28,3.040720193087215,-4.761277698198872,-0.283110483199383,2.8332042786918037,7.801997891286087,5.543902458921117,8271.03592875279,8301.770783226824,32416389237.1427,2019.0215589980683,1.0,0.9999999999999998,-3.652633751016765e-14,8501013.282024268,8469540.791042857,0
29,3.47947376095034,-5.2971401904498165,-0.29239969589285564,3.190896548403319,8.776613951400156,6.208788512492879,10475.18495073207,10513.734005524933,52190835154.723694,2274.3482868787955,1.0,1.0,-3.4861002973229915e-14,10766063.621657532,10726589.38954964,0
30,0.7461695621502651,-0.5572756152405619,-0.02042395235910172,0.48757293451114325,1.3034451773908269,1.071863998056962,242.7110799705907,243.85997240092144,26233634.599814393,340.4025700799506,1.0,1.0,-8.881784197001252e-16,249712.61173854355,248536.14588988488,0
31,0.7351239024588246,-0.5162449291051611,-0.023087365755823777,0.4634483952144156,1.2513688315639857,1.0406270597148706,219.40215540257418,220.48506007998503,20993131.3144152,321.87897949715466,1.0,1.0,-2.220446049250313e-16,225776.70152190467,224667.80713223596,0
32,0.7077601566740293,-0.45865714192371854,-0.023851512659598312,0.42519785995531995,1.166417298597748,0.986627476999537,184.74137174276606,185.71480552113653,14280563.64678182,292.1305472033806,1.0,1.0,-8.881784197001252e-16,190171.9608536438,189175.16466459245,0
33,0.7480095806610452,-0.516246514224258,-0.03895192103613596,0.4184846720806904,1.2642560948853032,1.0003298059263184,179.88553334831704,180.88619306894162,13065405.331726357,285.495290884328,1.0,1.0,-1.0880185641326534e-14,185227.46170259622,184202.78614867665,0
34,0.7367445761091067,-0.5228857889163129,-0.042329871722057565,0.3986914646850161,1.2596303650254197,0.97710335594071,163.64989193376317,164.60462290195375,10350456.251213573,269.0051418382182,1.0,0.9999999999999996,-4.6629367034256575e-15,168555.13385160064,167577.4893401735,0
35,0.717372161112519,-0.6119807095222112,-0.05210764370876121,0.3903130162070334,1.3293528706347302,0.9819251980624022,157.81670703060558,158.78088412519546,8991052.132338915,258.9028283478439,1.0,1.0,-4.3520742565306136e-14,162591.62534420015,161604.30799934012,0
36,0.7110604727900446,-0.6954710129394794,-0.05793415998128335,0.41049580095406096,1.406531485729524,1.023806911215532,174.93970497004796,175.98788556150063,11037676.27829786,272.41331434776436,1.0,1.0,-3.4083846855992306e-14,180211.59481497665,179138.2578893291,0
37,0.8080728474904757,-0.9172256794696111,-0.07519569519868782,0.5177049045541589,1.7252985269600867,1.222178023060109,278.7471879144141,280.24090703446524,30777971.387807287,353.35201833907854,1.0,1.0,-4.030109579389318e-14,286966.6888032924,285437.12042436004,0
38,0.8641612845252838,-1.0900434139810908,-0.08695338715600513,0.6011779385319718,1.9542046985063748,1.3777619138148662,375.93299675186506,377.8312246430239,57937850.72666907,414.2541456743229,1.0,1.0,-2.8754776337791554e-14,386899.1740344565,384955.3886739098,0
39,0.7700981040336675,-1.1276731099581936,-0.08243092966111558,0.6110014073855462,1.8977712139918612,1.3871502336799066,387.3162140929219,389.2403998637202,60783548.98687036,418.9953185894959,1.0,0.9999999999999998,-2.731148640577885e-14,398582.1694604495,396611.803231152,0
40,0.8472139988471494,-1.3426488292344667,-0.09539473779718959,0.7323689139757049,2.1898628280816164,1.6087898132289693,555.9673226659738,558.5555273291232,130515891.01696733,507.7382812395458,1.0,1.0,-5.062616992290714e-14,571960.8599850221,569310.5384099572,0
41,1.1148386197501228,-1.7182091755663629,-0.12651618578285748,0.9468051581164966,2.8330477953164857,2.0171368800776124,930.2762239729029,934.3450651658723,382530030.7234218,664.9750335831437,1.0,1.0,-2.842170943040401e-14,956769.3467298532,952602.8533482526,0
42,1.156824160491984,-1.920626404118358,-0.13493140409375193,1.069148052489104,3.0774505646103423,2.2358752589554127,1184.1557207851913,1189.1548589588006,628160705.8389771,752.8760249687367,1.0,0.9999999999999999,-4.363176486776865e-14,1217694.5755738118,1212575.458084036,0
43,1.2373264038720175,-2.1860205635874737,-0.14525574829533144,1.2334449138323489,3.423346967459491,2.53447950466336,1573.0816556210902,1579.5052419806493,1123570380.6848526,870.8028063774525,1.0,0.9999999999999998,-3.5638159090467525e-14,1617413.367788185,1610835.6153559964,0
44,1.4744304916600466,-2.5259243285724478,-0.16488258011254872,1.439391217682051,4.000354820232494,2.9159973123453446,2140.907102665535,2149.4101429911407,2106833339.2876391,1019.1491420637424,1.0,1.0000000000000002,-3.4861002973229915e-14,2200995.986422928,2192288.873129508,0
45,1.7434237469457787,-2.9127022881165887,-0.18505104996550534,1.6776375897522646,4.656126035062368,3.3553239557288586,2905.8226573626753,2917.080856210563,3922568841.619331,1190.602976662092,1.0,1.0,-3.319566843629218e-14,2987090.7967596166,2975562.4011393795,0
46,2.018243264417317,-3.313844891428606,-0.20366000434141565,1.9294273379480424,5.332088155845923,3.823054738490213,3839.891516251076,3854.507263784568,6901938303.544439,1371.340405523541,1.0,1.0,-2.9531932455029164e-14,3947015.4381153975,3932048.912641102,0
47,2.3303091265862754,-3.688378490653152,-0.21128697806171914,2.177470356378307,6.0186876172394275,4.2784549476846685,4882.578627425466,4900.883804164835,11227935685.026997,1548.8022934783073,1.0,0.9999999999999998,-3.785860513971784e-14,5018505.015464791,4999760.514483677,0
48,2.7547669572256748,-4.339109566906215,-0.2681023961948061,2.5501229770165317,7.09387652413189,5.00140201465881,6707.792216866897,6732.806238979132,21264676046.63502,1817.0016795019023,1.0,0.9999999999999998,-3.197442310920451e-14,6894393.588714631,6868779.230071703,0
49,3.1280780684116656,-4.870482196033272,-0.28202708473743965,2.8991799115821975,7.998560264444938,5.644329147049376,8656.559787196955,8688.418238717186,35589046002.68202,2066.7215582597332,1.0,1.0,-3.4083846855992306e-14,8896940.276446398,8864317.222089682,0
50,3.561716526474242,-5.428174484755763,-0.30144481019383085,3.2549883137151223,8.989891011230005,6.307549812153949,10902.492340886372,10942.277525519174,56620203378.2151,2321.1516005204107,1.0,1.0000000000000002,-3.275157922644212e-14,11204892.186131634,11164152.157067645,0
51,0.7531791069567128,-0.5301596137590736,-0.025380119640444385,0.4753990766047303,1.2833387207157863,1.0612901072411556,230.96165819809545,232.08799488982342,23449807.006725524,330.94304749457615,1.0,1.0,-8.881784197001252e-16,237658.10676717918,236504.73799484974,0
52,0.7643233327953338,-0.5316332477835315,-0.031513871877501674,0.4645393196767621,1.2959565805788653,1.0553411271801032,220.87911643925773,221.9928613339755,21090479.637520205,322.21765949794957,1.0,1.0,-1.3322676295501878e-15,227320.6900059909,226180.2152337999,0
53,0.7563917299318369,-0.5170152627773713,-0.035049406309455126,0.44083586861022894,1.2734069927092082,1.0268362897009964,199.20388454459675,200.2582773104437,16639502.121129625,303.5304300768796,1.0,1.0,-4.218847493575595e-15,205064.47596589435,203984.77777366707,0
54,0.7202467019702117,-0.46371172548348755,-0.03479943555508929,0.3970069962004298,1.1839584274536992,0.9613625676829457,161.713151098428,162.63736908496992,10328765.959357902,269.05004213081224,1.0,1.0,-6.439293542825908e-15,166540.6659430092,165594.26672479027,0
55,0.7058558317665232,-0.4637421069851107,-0.03809129679382688,0.37240170137925643,1.169597938751634,0.9300018259480489,142.63228606329193,143.49718945955857,7576365.979252456,248.4900039425205,1.0,1.0000000000000002,-1.4765966227514582e-14,146941.12200658798,146055.46092881094,0
56,0.7709247752766576,-0.6322819864364313,-0.052453962164293905,0.427476200157151,1.403206761713089,1.0386358346299995,188.86025112689316,189.93901552387075,13964636.56329565,290.0263566976926,1.0,0.9999999999999996,-7.105427357601002e-15,194497.55189644365,193392.8971539386,0
57,0.7259833652237477,-0.6250540060432282,-0.05318143057852784,0.3976211254809694,1.351037371266976,0.9948697253186957,163.80339799246696,164.7931637628227,9810882.617092773,264.788317877695,1.0,0.9999999999999998,-2.864375403532904e-14,168748.19969313045,167734.67954428616,0
58,0.7322270779446587,-0.7227457455466011,-0.06055012998657081,0.4270896294761233,1.4549728234912598,1.0545995640627075,189.42541448326034,190.53759472378158,13268055.36041985,285.6100263626905,1.0,1.0,-2.708944180085382e-14,195110.49699715234,193971.6244308586,0
59,0.7332798729051657,-1.0926198720402125,-0.0786330105646561,0.5917472664485024,1.8258997449453782,1.3509250056619837,363.0753307936073,364.90032916453004,52801864.921643905,404.3390368288647,1.0,1.0,-4.574118861455645e-14,373657.93706447876,371789.13873265387,0
60,0.9237135205623421,-1.5708356770510394,-0.10798946202180017,0.8679768345122519,2.494549197613382,1.8540458775043234,779.9691152615595,783.4066013774502,264968234.2277555,606.4426920008987,1.0,1.0,-4.807265696626928e-14,802208.359810509,798688.374027837,0
61,1.0600010314351944,-1.8613468019510138,-0.12581325533352664,1.0405008160218654,2.921347833386208,2.173938528579333,1120.1082167943794,1124.8342255204211,560156020.3245051,731.555237614904,1.0,1.0,-4.0190073491430667e-14,1151830.2469329112,1146990.8139974445,0
62,1.195049605286817,-2.134730817331007,-0.13917324410412082,1.2078258152550607,3.329780422617824,2.4777562418633483,1507.5502132818287,1513.6894892759217,1030705805.8813844,852.195946857896,1.0,1.0,-3.697042672001771e-14,1550018.0370185438,1543731.4184005926,0
63,1.414512204091579,-2.4507917034358018,-0.1524059082303382,1.4059857415352737,3.8653039075273807,2.8366288643710194,2039.9775661401604,2048.024029454343,1913439125.7507167,994.8861766533362,1.0,1.0000000000000002,-3.5860203695392556e-14,2097176.606161247,2088937.0277275243,0
64,2.6933005157006416,-4.203397178790448,-0.243354418192445,2.4974103183654344,6.89669769449109,4.8710715224986885,6423.663045461791,6447.390383239086,19546812582.814186,1779.1397257770086,1.0,1.0000000000000002,-2.8199664825478976e-14,6602127.752436824,6577830.958552874,0
65,3.624649716543079,-5.594518121744993,-0.3267052075022908,3.34192131158584,9.219167838288072,6.464195105002672,11503.992711375784,11545.778529731324,63111459547.34781,2385.0145885801285,1.0,1.0000000000000002,-3.197442310920451e-14,11822877.214444876,11780088.536448803,0
66,0.7628152360922436,-0.5998899355425004,-0.01836331150183104,0.5143624420910226,1.3627051716347438,1.10737556333406,270.03739479792006,271.2636754361896,33095271.409651875,360.82521079426664,1.0,0.9999999999999997,-2.4424906541753444e-15,277774.00364665815,276518.29227307014,0
67,0.7427967197572591,-0.5195749724539825,-0.024315164725153226,0.4674411036396225,1.2623716922112416,1.0484413092220253,223.25140133113484,224.35063051001802,21782607.94572323,324.87344773461814,1.0,1.0,-1.4210854715202004e-14,229735.04564225845,228609.43496308208,0
68,0.7593160740541643,-0.5235408557230575,-0.031018723369560144,0.4602672307101775,1.2828569297772219,1.0485854604696223,216.81594743394672,217.91547890185495,20251168.584691755,318.94749863745665,1.0,1.0,-7.327471962526033e-15,223145.45039549947,222019.53017236144,0
69,0.71046891511849,-0.438091974566728,-0.028648195662425487,0.4075233239628062,1.148560889685218,0.9675636491086126,169.96530276185246,170.90148217692882,11739410.279627144,277.9998230602884,1.0,1.0000000000000002,-4.440892098500626e-16,175003.11774917512,174044.47002813692,0
70,0.7320638793817288,-0.4851376775194227,-0.036351793099110484,0.4066910725495563,1.2172015569011516,0.9784491891032066,169.76297648984485,170.72033930550162,11506080.595538769,276.4892348406805,1.0,0.9999999999999999,-4.884981308350689e-15,174817.62744883366,173837.28792560112,0
71,0.7381410426948488,-0.527954191931937,-0.042659815021492783,0.4002902332004098,1.266095234626786,0.9797771826140769,164.9814184204546,165.94138174802578,10551642.141303131,270.33361964358005,1.0,0.9999999999999998,-1.1102230246251565e-14,169923.9749099784,168940.9724625455,0
72,0.7452609165119216,-0.5894025008116149,-0.049393681909618146,0.4044240047043019,1.3346634173235365,0.9983076601194758,168.98585748284825,169.98247566710143,10845451.547380738,271.9872393508598,1.0,1.0000000000000002,-1.0880185641326534e-14,174062.05508311186,173041.5180624366,0
73,0.7237487721360629,-0.6184009328170529,-0.052771947247230624,0.3951468953415733,1.342149704953116,0.9907960015895262,161.7584933331275,162.74017004989327,9533383.75306065,262.8552900272658,1.0,1.0,-4.54081217071689e-14,166645.9341310907,165640.69717312255,0
74,0.699497971992832,-0.6805993187226385,-0.05667030389995585,0.40172621800637554,1.3800972907154705,1.009128697150938,167.5274283122733,168.5457690396868,9977427.68110073,265.4190433364876,1.0,1.0000000000000002,-4.451994328746878e-14,172590.8674966393,171548.08659176785,0
75,0.7834628293874832,-0.9940598802905647,-0.07779821602999809,0.5458755281255137,1.777522709678048,1.2758948392878564,309.70153069380734,311.3294383347288,37977926.71069621,372.3384464159823,1.0,0.9999999999999997,-4.0523140398818214e-14,318801.3448547623,317134.3674304587,0
76,0.8446164725654548,-1.3334816021019094,-0.09516835625639804,0.7289518543125317,2.178098074667364,1.602606371685337,550.8297424821735,553.3980896647398,128074546.19335777,505.3482680593035,1.0,1.0,-4.1522341120980855e-14,566679.6438166936,564049.6563017457,0
77,0.9429100705942939,-1.5874073823790147,-0.1099825299084603,0.877607587564185,2.530317452973309,1.8746947536734513,797.5517438470907,801.0662242665416,277436329.1821768,613.4771688528488,1.0,1.0000000000000002,-3.3084646133829665e-14,820291.8136489386,816692.9856994209,0
78,1.1698873796101739,-2.101336544215479,-0.13169482148156625,1.1935930717494299,3.2712239238256533,2.4421819277606103,1470.6518850914204,1476.616137659701,979672730.8555719,841.4090632399055,1.0,1.0,-4.8183679268731794e-14,1512054.9249635339,1505947.5303336144,0
79,1.4914520831680944,-2.5455993456439376,-0.168039319071844,1.4535182315203632,4.037051428812032,2.939353251710541,2183.695523668658,2192.3353212069997,2196508511.477352,1029.8472855285063,1.0,0.9999999999999998,-3.5083047578154947e-14,2244951.3689159676,2236104.216236706,0
80,1.8608543179548829,-3.0446951181910284,-0.20730149806277018,1.7445626968590655,4.905549436145911,3.498042450700477,3148.3119633292517,3160.548264316155,4612898222.039879,1239.892599717367,1.0,1.0,-2.942091015256665e-14,3236401.4226597426,3223871.450449154,0
81,1.961283176842461,-3.203612183016897,-0.19297485831198555,1.8740236978134976,5.164895359859358,3.7071805916202223,3620.641826749988,3634.3850146888735,6135656053.919542,1331.5683450938232,1.0,1.0,-2.942091015256665e-14,3721610.2550414065,3707537.2305919877,0
82,2.324190736866339,-3.7272616284296767,-0.22396489133857844,2.195655509552139,6.051452365296015,4.311097392229537,4969.383349793971,4987.968910519261,11638809604.752605,1562.7960150689469,1.0,0.9999999999999998,-3.219646771412954e-14,5107680.164371723,5088648.550189027,0
83,2.695653601937015,-4.197811480781667,-0.24271281140929307,2.495697912757624,6.893465082718682,4.863701146815105,6414.660013652978,6438.315602498511,19489667197.395794,1777.831550730832,1.0,0.9999999999999998,-3.774758283725532e-14,6592835.176958475,6568611.853980649,0
84,3.1697708174164707,-4.8464564660379335,-0.27490107927064694,2.9004105466658583,8.016227283454404,5.611958721300171,8660.16870852741,8691.662789216985,35704281482.040146,2068.4009998851793,1.0,1.0,-3.0753177782116836e-14,8900262.696158193,8868012.757532068,0
85,0.7866785622791224,-0.6391852219587877,-0.017804269564281446,0.541811031658262,1.42586378423791,1.1457232597419447,299.61653271838543,300.9292145062992,41367032.630078375,381.56540868438964,1.0,0.9999999999999998,-2.1094237467877974e-15,308151.5156544504,306807.3295036267,0
86,0.7607637734191893,-0.5966264073897969,-0.018341069015614334,0.5119540815929945,1.357390180808986,1.1038509824865528,267.5132905161619,268.73177750769844,32430761.85541477,358.9956449525927,1.0,0.9999999999999998,-3.3306690738754696e-15,275181.3401678832,273933.60948854976,0
87,0.7370906910642369,-0.5539516172482253,-0.019231472670419386,0.4819283819524784,1.2910423083124623,1.062268808279664,237.07939540830097,238.20781042934487,24945230.407203935,336.1318361947091,1.0,1.0,-5.329070518200751e-15,243924.79787964915,242769.3008981002,0
88,0.7413848418861195,-0.4900210298747354,-0.03260542334936003,0.43082092557172585,1.231405871760855,1.0080870855823418,190.13361877516618,191.14985834728418,15041158.350321315,295.9184708131019,1.0,1.0,-1.1435297153639112e-14,195737.454947619,194696.82562577017,0
89,0.7441879777546302,-0.5072915377246688,-0.03793155863410929,0.4159806312315876,1.251479515479299,0.9953997615860519,177.67535654368334,178.6661772290489,12726477.676183466,283.617866509367,1.0,1.0,-2.220446049250313e-15,182954.1654825461,181939.56510073174,0
90,0.7327215772679662,-0.5146150194925392,-0.04165396489917586,0.39513399344889066,1.2473365967605052,0.9705582888163958,160.71272439239613,161.65470778438623,9940900.063998684,266.27306031094747,1.0,1.0000000000000002,-5.662137425588298e-15,165534.4207712115,164569.82977781363,0
91,0.7218647251932542,-0.5456607410726969,-0.04627916139352713,0.38284985251654696,1.2675254662659512,0.960457632511037,151.36246997581065,152.28494883965934,8426640.523477344,255.032721577793,1.0,1.0,-8.881784197001252e-16,155939.78761181116,154995.1692552301,0
92,0.7452922435382168,-0.7319737824746021,-0.06142198581851107,0.4341845326010493,1.4772660260128188,1.0677164997766464,195.7637830165912,196.90380154048648,14329557.38292275,291.3220673910072,1.0,0.9999999999999999,-2.9976021664879227e-14,201629.49277745816,200462.11380898938,0
93,0.7968262309314397,-0.8916210625205877,-0.07313588961092139,0.5046713785793118,1.6884472934520274,1.2008210421662562,264.8410969399662,266.28306811527546,27510110.920037057,343.47900618464934,1.0,1.0,-3.2862601528904634e-14,272673.86175004207,271197.28326652537,0
94,0.8034291805738137,-1.1507890765024207,-0.08565148023149334,0.6271750989199073,1.9542182570762345,1.4207044782134965,408.2828142951298,410.30121550954567,68170133.57706478,431.32919636067163,1.0,0.9999999999999998,-4.8627768478581856e-14,420148.44468177477,418081.6018382129,0
95,0.8808707462262483,-1.3661164038349232,-0.09864660741582121,0.7484465714697378,2.2469871500611713,1.6419403120254001,580.8851376751895,583.5811056634436,143344302.0967558,519.8708355229891,1.0,1.0,-3.4638958368304884e-14,597587.0521993663,594826.3809793941,0
96,0.9565276016510206,-1.592806321847874,-0.11115681361742702,0.8806241244835846,2.5493339234988945,1.8804114068640496,803.2272512370594,806.7631982961237,281587853.3717854,615.7713281323656,1.0,1.0,-4.318767565791859e-14,826125.5150552307,822504.7052667488,0
97,0.9846868205219288,-1.8063919193493014,-0.11817837117562212,1.0123278901555113,2.7910787398712302,2.1119504221040053,1059.2441232454175,1063.7044578308428,499042659.06880426,710.6627560859408,1.0,1.0,-4.3076653355456074e-14,1089233.364818783,1084665.9822033076,0
98,1.1631524961828714,-2.0980685150166662,-0.13231570977518733,1.1924247174157787,3.2612210111995377,2.441200284273115,1467.9699146196542,1473.9293734475891,976190628.1319375,840.6645454074621,1.0,1.0000000000000002,-3.83026943495679e-14,1509303.6784103313,1503201.192570526,0
99,1.408787320587572,-2.4017580683555777,-0.14408459213790567,1.3846082701559357,3.81054538894315,2.7944974974669776,1976.6008255678314,1984.4100418311807,1793579910.405159,978.8959875362057,1.0,0.9999999999999998,-3.064215547965432e-14,2032035.882835129,2024039.2453814594,0
100,1.70665979356163,-2.8563341785148406,-0.1822651566578911,1.650523729671285,4.5629939720764705,3.3013215978923482,2812.7292253157693,2823.627949608481,3675203290.654368,1171.3696989559717,1.0,1.0,-3.852473895449293e-14,2891395.0203990843,2880234.726723348,0
101,2.0374050760863995,-3.31692409375155,-0.21121401037424528,1.9313530418145302,5.35432916983795,3.8267764061888845,3850.6853749689526,3865.3295926319165,6946072385.665003,1373.5432774590101,1.0,1.0,-3.7192471324942744e-14,3958097.5028550825,3943101.8239682075,0
102,2.310016200148921,-3.720616704272158,-0.22549467933759745,2.191393945137292,6.030632904421079,4.300850273951788,4951.031286671658,4969.528599750609,11552296591.989574,1559.8824745646104,1.0,0.9999999999999998,-3.441691376337985e-14,5088797.2861446235,5069856.037551777,0
103,2.7436808798352423,-4.326782907017173,-0.2658995874455825,2.556070379469249,7.070463786852415,4.981612833252976,6737.882669993067,6762.699136413499,21513328562.5329,1822.3040408642182,1.0,0.9999999999999999,-3.419486915845482e-14,6925003.915687423,6899591.8540729005,0
104,3.1627848393170814,-4.815399283662584,-0.2703986702854772,2.888380186896623,7.978184122979666,5.582115060242275,8586.676069482119,8617.836078027904,35122872102.38022,2059.9309452208913,1.0,1.0,-3.4861002973229915e-14,8824664.143900573,8792756.29514969,0
105,3.558470206855244,-5.367431858222883,-0.29502198263059837,3.2362822126905093,8.925902065078127,6.237987260257016,10775.10149808304,10814.01398314217,55452267511.2291,2309.104320002498,1.0,1.0,-3.7414515929867775e-14,11073550.318737581,11033703.934037033,0
